DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES;
DOM;CTG;149120;205596;866077025;
DOM;CTG;47267;114276;501291976;
DOM;CTG;8729;83219;351303231;
DOM;CTG;0;60;263199;
DOM;CTG;126;4066;17836159;
DOM;CTG;241;10213;44800958;
DOM;CTG;10;220;965065;
DOM;CTG;2;60;263199;
DOM;CTG;5;86635;365781189;
DOM;CTG;25920;27851;117018786;
DOM;CTG;2515;14560;61875777;
DOM;CTG;11112;37094;157642737;
DOM;CTG;648;3225;13705314;
DOM;CTG;2384;14472;61991688;
DOM;CTG;65200;191572;813961217;
DOM;CTG;47417;166267;708668467;
DOM;CTG;1698;7791;33871038;
DOM;CTG;236;1181;4833787;
DOM;CTG;2010;8371;36723582;
DOM;CTG;4440;6354;26314646;
DOM;CTG;12052;34630;151912141;
DOM;CTG;13519;51803;225535665;
DOM;CTG;475;2139;8858518;
DOM;CTG;216;959;3973702;
DOM;CTG;1074;1074;4394352;
DOM;CTG;1416;8938;37136853;
DOM;CTG;4464;22787;94680694;
DOM;CTG;7351;32405;134644154;
DOM;CTG;792;3990;16578210;
DOM;CTG;554;2761;11471789;
DOM;CTG;518;3000;12361860;
DOM;CTG;16654;44194;182106680;
DOM;CTG;6714;24953;102822861;
DOM;CTG;10742;30572;125975594;
DOM;CTG;162;466;1922269;
DOM;CTG;24051;63027;274163011;
DOM;CTG;12171;44256;183954814;
DOM;CTG;360;925;4057660;
DOM;CTG;80;1724;7310235;
DOM;CTG;15413;33045;144959285;
DOM;CTG;3565;38696;163761580;
DOM;CTG;4151;13729;57484967;
DOM;CTG;1652;10354;43353599;
DOM;CTG;2799;5391;22573133;
DOM;CTG;23339;198528;831242280;
DOM;CTG;209;8623;36107727;
DOM;CTG;121;3246;13594216;
DOM;CTG;76;822;3444025;
DOM;CTG;44;1307;5472422;
DOM;CTG;5660;17957;75187729;
DOM;CTG;26;82;343586;
DOM;CTG;201;888;3718944;
DOM;CTG;485;3154;13206248;
DOM;CTG;785;31117;131357625;
DOM;CTG;600;8064;33981454;
DOM;CTG;199;2247;9410263;
DOM;CTG;22;953;3990262;
DOM;CTG;8;218;914149;
DOM;CTG;226;2677;11210384;
DOM;CTG;288;3572;14956334;
DOM;CTG;60;204;854736;
DOM;CTG;141;708;2968296;
DOM;CTG;1952;8101;33921354;
DOM;CTG;30;382;1613415;
DOM;CTG;7548;55711;233266156;
DOM;CTG;60;2344;9817072;
DOM;CTG;3;137;575713;
DOM;CTG;37;419;1754608;
DOM;CTG;36;699;2927473;
DOM;CTG;560;3496;14639126;
DOM;CTG;7516;131074;574636729;
DOM;CTG;95142;240321;1024187747;
DOM;CTG;8100;16111;69264062;
DOM;CTG;10;426;1858848;
DOM;CTG;47000;9191;39358969;
DOM;CTG;3311;16835;71545610;
DOM;CTG;182;10694;46912696;
DOM;CTG;10000;71630;299915526;
DOM;CTG;46680;37200;150799872;
DOM;CTG;105;1208;5300181;
DOM;CTG;18192;23960;101825771;
DOM;CTG;1064;12627;52871845;
DOM;CTG;25;1068;4474113;
DOM;CTG;95;4397;18413967;
DOM;CTG;117;3416;14303202;
DOM;CTG;739;12628;52875739;
DOM;CTG;17;102;427075;
DOM;CTG;650;2973;12449027;
DOM;CTG;1012;15298;67109318;
DOM;CTG;1220;4203;17874085;
DOM;CTG;13306;70555;300008888;
DOM;CTG;25500;3885;17042174;
DOM;CTG;50;601;2621307;
DOM;CTG;606;612;2684899;
DOM;CTG;19;243;1026642;
DOM;CTG;805;32548;137969057;
DOM;CTG;0;76;324992;
DOM;CTG;2575;20878;88355450;
DOM;CTG;3766;10060;43858702;
DOM;CTG;1;52651;213437720;
DOM;CTG;137;6999;29669109;
DOM;CTG;25000;60527;257222834;
DOM;CTG;65;13233;58051874;
DOM;CTG;1;651;2855715;
DOM;CTG;10;547;2402573;
DOM;CTG;2163;37399;158273138;
DOM;CTG;1;149693;606820225;
DOM;CTG;8;4400;17836544;
DOM;CTG;60;5163;22510197;
DOM;CTG;10;514;2242911;
DOM;CTG;98;6000;26319960;
DOM;CTG;1321;35926;151660190;
DOM;CTG;30;1166;4885738;
DOM;CTG;52;1560;6534792;
DOM;CTG;51;605;2535946;
DOM;CTG;28;841;3523536;
DOM;CTG;5044;33239;139175165;
DOM;CTG;21;418;1752096;
DOM;CTG;2;10;45889;
DOM;CTG;24;152;649166;
DOM;CTG;16;8;33910;
DOM;CTG;2150;18275;76517607;
DOM;CTG;3000;2436;10358091;
DOM;CTG;21;298;1269759;
DOM;CTG;11024;12126;52863828;
DOM;CTG;1762;3233;14095945;
DOM;CTG;69108;64517;271070447;
DOM;CTG;720;540;2296128;
DOM;CTG;705;50380;214223866;
DOM;CTG;27300;16443;69867029;
DOM;CTG;2;6;26788;
DOM;CTG;7744;157470;657773529;
DOM;CTG;10;4564;20020716;
DOM;CTG;120;30096;132020919;
DOM;CTG;52000;40160;165486077;
DOM;CTG;105;4524;18643497;
DOM;CTG;3422;102511;422410071;
DOM;CTG;196;8424;34715770;
DOM;CTG;7484;130492;537708109;
DOM;CTG;6680;21696;89401383;
DOM;CTG;93;454;1871049;
DOM;CTG;800;3716;15312223;
DOM;CTG;1450;8712;35898841;
DOM;CTG;10434;76559;315470587;
DOM;CTG;5;0;41;
DOM;CTG;100;1;4120;
DOM;CTG;199;1;8200;
DOM;CTG;2;215;915812;
DOM;CTG;15120;19911;82731170;
DOM;CTG;72072;203099;836894460;
DOM;CTG;1873;5864;25726708;
DOM;CTG;27000;16200;71063892;
DOM;CTG;300;1532;6721722;
DOM;CTG;9090;10990;48211323;
DOM;CTG;10760;2066;9067182;
DOM;CTG;7000;9800;40718411;
DOM;CTG;2200;1500;6374565;
DOM;CTG;11;17732;77784255;
DOM;CTG;40;22000;93493620;
DOM;CTG;8154;53408;225062659;
DOM;CTG;5;14337;60417036;
DOM;CTG;218;7363;32299854;
DOM;CTG;817;9;43164;
DOM;CTG;112628;44735;187165598;
DOM;CTG;1391;13311;53960410;
DOM;CTG;135614;53584;230347724;
DOM;CTG;1120;10183;43165905;
DOM;CTG;320;10350;43872097;
DOM;CTG;1260;20579;87235109;
DOM;CTG;4;192;819419;
DOM;CTG;120;18753;79684896;
DOM;CTG;75;20977;89133397;
DOM;CTG;369;3452;14670097;
DOM;CTG;19077;58131;239535761;
DOM;CTG;1400;8506;35051724;
DOM;CTG;5;58210;247377021;
DOM;CTG;22;285186;1209471621;
DOM;CTG;504;6395;26354496;
DOM;CTG;55640;10528;45895763;
DOM;CTG;2376;24076;102057943;
DOM;CTG;392;25156;103661201;
DOM;CTG;2;6165;25404982;
DOM;CTG;12;852;3513529;
DOM;CTG;138;122034;530520742;
DOM;CTG;2780;12892;54561942;
DOM;CTG;29088;14004;58992481;
DOM;CTG;4560;1882;7931716;
DOM;CTG;1200;822;3462675;
DOM;CTG;200;108;458968;
DOM;CTG;2000;120;509965;
DOM;CTG;276;6153;26149528;
DOM;CTG;2069;9729;41348233;
DOM;CTG;13502;62149;264117989;
DOM;CTG;60;1372;5834001;
DOM;CTG;11132;445;1892183;
DOM;CTG;1260000;31689;128459600;
DOM;CTG;8356;26057;105631864;
DOM;CTG;6093;24461;103998992;
DOM;CTG;4842;16269;69629596;
DOM;CTG;367;1535;6734137;
DOM;CTG;27782;47651;204707798;
DOM;CTG;1010;3267;14154879;
DOM;CTG;305;2021;8584891;
DOM;CTG;1;43262;179166544;
DOM;CTG;422;2217;9727857;
DOM;CTG;816;4579;20087393;
DOM;CTG;120;632;2772369;
DOM;CTG;1936;10096;44291228;
DOM;CTG;264;1267;5558775;
DOM;CTG;5039;27262;115560673;
DOM;CTG;1975;28601;125466371;
DOM;CTG;113;1584;6950531;
DOM;CTG;211;1111;4724955;
DOM;CTG;1093;16009;69242169;
DOM;CTG;1189;4662;19815421;
DOM;CTG;943;5000;21176341;
DOM;CTG;11861;18185;77156457;
DOM;CTG;1821;6251;27079726;
DOM;CTG;1174;12404;52578695;
DOM;CTG;770000;14239;60357409;
DOM;CTG;2406;11427;49818133;
DOM;CTG;7566;33203;144747599;
DOM;CTG;395;1772;7727821;
DOM;CTG;1431;44211;193940379;
DOM;CTG;78;6312;27690791;
DOM;CTG;409;5222;22908629;
DOM;CTG;13493;64685;283753383;
DOM;CTG;1607;15987;70132165;
DOM;CTG;3000;9540;41848736;
DOM;CTG;5043;22382;98182224;
DOM;CTG;2935;14327;62847677;
DOM;CTG;280;1310;5426929;
DOM;CTG;6636;58444;237333260;
DOM;CTG;546148;378260;1659301652;
DOM;CTG;71874;45112;197892190;
DOM;CTG;193794;114619;502797521;
DOM;CTG;48000;12470;52772665;
DOM;CTG;26928;11264;47670264;
DOM;CTG;360;556;2353821;
DOM;CTG;4;73512;312352488;
DOM;CTG;400;4;17546;
DOM;CTG;20;2;8773;
DOM;CTG;10;5;21933;
DOM;CTG;10;5;21933;
DOM;CTG;2;2;8773;
DOM;CTG;4701;20715;86075387;
DOM;CTG;747;3215;13454363;
DOM;CTG;384;1886;7905567;
DOM;CTG;63;336;1388319;
DOM;CTG;173;1165;4860675;
DOM;CTG;6968;37314;157547161;
DOM;CTG;523;20974;88733744;
DOM;CTG;58;3457;14627418;
DOM;CTG;135;27063;114495621;
DOM;CTG;18;2460;10408400;
DOM;CTG;768;147186;622690413;
DOM;CTG;5500;23227;95709640;
DOM;CTG;606;8140;34105697;
DOM;CTG;249;1314;5458289;
DOM;CTG;143;827;3470207;
DOM;CTG;521;816;3450945;
DOM;CTG;168;519;2197059;
DOM;CTG;20702;136387;577241255;
DOM;CTG;770000;14739;62628560;
DOM;CTG;138;141485;601171507;
DOM;CTG;480;14620;59372583;
DOM;CTG;454;3966;16781518;
DOM;CTG;1500;21000;88649190;
ROU;CTG;1;10000;42273900;
RUS;CTG;1260;10470;44108919;
RUS;CTG;3270;18384;77446770;
RUS;CTG;2310;19074;80350783;
RUS;CTG;17630;93363;393293617;
RUS;CTG;108;594;2505889;
RUS;CTG;25212;237600;979062855;
RUS;CTG;25000;124015;502729073;
RUS;CTG;195921;753535;3182850096;
RUS;CTG;27617;114738;484438300;
RUS;CTG;111994;545109;2298163958;
RUS;CTG;56006;149390;630739798;
RUS;CTG;56013;58197;245496456;
RUS;CTG;162177;536574;2263428233;
RUS;CTG;27995;116407;492633174;
RUS;CTG;61273;280989;1186433355;
RUS;CTG;27992;34283;144470694;
RUS;CTG;19519;134946;566981432;
RUS;CTG;27991;116388;491404579;
RUS;CTG;78392;295938;1240870690;
RUS;CTG;5108;16914;71277448;
KNA;CTG;9;55443;225147399;
KNA;CTG;1503;10420;42939827;
VCT;CTG;648;2802;11914356;
VCT;CTG;2833;9504;40411863;
VCT;CTG;622;2059;8755903;
VCT;CTG;554;2287;9725380;
VCT;CTG;195;5337;22693744;
VCT;CTG;129;1467;6238156;
VCT;CTG;288;1008;4286106;
VCT;CTG;20;1;4252;
VCT;CTG;7;15;63781;
VCT;CTG;7;27;118208;
VCT;CTG;200;4;17008;
VCT;CTG;140000;109496;465419355;
LCA;CTG;2220;8075;35424034;
LCA;CTG;5216;15244;66873754;
LCA;CTG;593;2072;9089159;
LCA;CTG;2343;8336;36568601;
LCA;CTG;432;1883;8262274;
LCA;CTG;115;1014;4452021;
LCA;CTG;420;3142;13785079;
LCA;CTG;192;924;4055467;
LCA;CTG;459;12495;54814738;
LCA;CTG;537;5866;25733068;
LCA;CTG;120;468;2052956;
LCA;CTG;336;1176;5158712;
LCA;CTG;88;23913;101199140;
LCA;CTG;32;32;142127;
LCA;CTG;40;20;87733;
LCA;CTG;6;180;789598;
LCA;CTG;30;30;131599;
SGP;CTG;15222;102385;433827061;
SGP;CTG;3520;10597;46199177;
SGP;CTG;216510;204982;830949372;
SGP;CTG;413820;299226;1229974931;
SGP;CTG;73;14646;63848121;
SGP;CTG;91;10595;44823355;
SGP;CTG;91;10903;44278924;
SGP;CTG;236;27881;117039151;
SGP;CTG;91;9195;40088257;
SGP;CTG;73;13793;58355976;
SGP;CTG;93;20680;85214833;
SGP;CTG;73;14319;59302585;
ZAF;CTG;33000;147821;648442924;
ZAF;CTG;1;8500;37286610;
ZAF;CTG;40;1011;4289122;
ZAF;CTG;713;17896;75862528;
ZAF;CTG;12866;31619;134449725;
ZAF;CTG;12533;35238;148493560;
SWE;CTG;5242;97845;396642255;
SWE;CTG;21052;106838;442462595;
SWE;CTG;24000;54211;229792297;
SWE;CTG;46880;86659;361950687;
CHE;CTG;98760;211346;892175579;
CHE;CTG;20000;83869;348474693;
CHE;CTG;87;31189;132205492;
CHE;CTG;108;4000;16996000;
CHE;CTG;87;19000;78291780;
CHE;CTG;487;6490;26878129;
SUR;CTG;1;21507;90630822;
SUR;CTG;1;33599;141587706;
SUR;CTG;4266;34395;146252251;
SUR;CTG;6092;21922;93214316;
SUR;CTG;1203;2988;12705244;
SUR;CTG;3914;13459;57229729;
SUR;CTG;18538;20965;86825659;
SUR;CTG;677;3000;12666270;
SUR;CTG;49;10711;46986392;
SUR;CTG;82;21824;95736310;
SUR;CTG;1;32830;138347500;
SUR;CTG;241;1153;4905168;
SUR;CTG;20;27;118165;
SUR;CTG;2;16;71690;
SUR;CTG;14400;28316;114988289;
SUR;CTG;35744;135001;547264086;
SUR;CTG;660;1266;5303015;
SUR;CTG;4890;11367;47594621;
SUR;CTG;13682;7263;30666981;
SUR;CTG;1306;1485;6269803;
SUR;CTG;5380;3670;15495070;
SUR;CTG;180;136;577581;
SUR;CTG;1040;227;959258;
SUR;CTG;143;1821;7690959;
SUR;CTG;1429;6819;28726722;
SUR;CTG;4440;957;4043073;
SUR;CTG;1740;1874;7913885;
SUR;CTG;26583;10125;42744106;
SUR;CTG;10000;4510;19166192;
SUR;CTG;22000;20443;86877076;
SUR;CTG;3963;30922;125572233;
SUR;CTG;1;4179;17310846;
SUR;CTG;1;1171;4852265;
SUR;CTG;5834;26794;116550675;
SUR;CTG;430;2176;9294685;
SUR;CTG;26400;37635;159097822;
SUR;CTG;4054;23716;100845032;
SUR;CTG;53000;44043;192001054;
SUR;CTG;3449;13223;58007875;
SUR;CTG;7091;22877;100356077;
SUR;CTG;1613;4509;19779625;
THA;CTG;1800;10638;46665289;
THA;CTG;1800;15300;67115898;
THA;CTG;14900;80357;352498837;
THA;CTG;20;118;518503;
THA;CTG;170;1007;4420875;
THA;CTG;5040;51819;220180035;
THA;CTG;25000;35407;149154093;
THA;CTG;25000;33505;146061697;
THA;CTG;25000;30592;128915877;
TZA;CTG;1;129730;547734648;
TZA;CTG;1;29247;120519152;
TZA;CTG;1;20849;85912949;
TZA;CTG;1;3812;15710523;
DJI;CTG;2;57407;242685117;
DJI;CTG;11;28183;119141420;
TTO;CTG;9600;13305;58367976;
TTO;CTG;5880;12949;56804614;
TTO;CTG;108;28207;119094350;
TTO;CTG;136;1920;8165373;
TTO;CTG;6993;152638;648760926;
TTO;CTG;13721;135169;574427187;
TTO;CTG;348;2303;9795794;
TTO;CTG;19160;20420;86215711;
TTO;CTG;150;31680;135806932;
TTO;CTG;256;65077;276183180;
TTO;CTG;2290;29229;122382659;
TTO;CTG;80;0;3189;
TTO;CTG;80;149;637175;
TTO;CTG;2;11;47181;
TTO;CTG;6;3262;13442286;
TTO;CTG;7;1361;5611377;
TTO;CTG;1858;7026;28954319;
TTO;CTG;190;37383;155899594;
TTO;CTG;116;15529;63989643;
TTO;CTG;10;267;1103172;
TTO;CTG;2000;4732;19215847;
TTO;CTG;3000;5521;22421872;
TTO;CTG;11000;39470;160280960;
TTO;CTG;90;15633;64743140;
TTO;CTG;8;30;121824;
TTO;CTG;8;5;20304;
TTO;CTG;1;15;60912;
TTO;CTG;1;10;40608;
TTO;CTG;12;90;384082;
TTO;CTG;4;73;311725;
TTO;CTG;1;123;523243;
TTO;CTG;2;1577;6685302;
TTO;CTG;180;208620;915145009;
TTO;CTG;13650;35618;150041499;
TTO;CTG;2360;5313;22382866;
TTO;CTG;78000;25240;107324877;
TTO;CTG;45;285;1200562;
TTO;CTG;45;164;690850;
TTO;CTG;50;5;21062;
TTO;CTG;8;40;168500;
TTO;CTG;20;4;16850;
TTO;CTG;2000;9720;41300280;
TTO;CTG;2;18700;79266495;
TTO;CTG;14371;52557;221903424;
TTO;CTG;48;445;1878830;
TTO;CTG;108;890;3757660;
TTO;CTG;48;257;1085077;
TTO;CTG;2280;7780;32849971;
TTO;CTG;17;2;11399;
TTO;CTG;4;0;1688;
TTO;CTG;100;1;4222;
TTO;CTG;1110;5641;24749097;
TTO;CTG;2564376;255925;1062799265;
TTO;CTG;995451;97375;395423402;
TTO;CTG;8000;31200;128563344;
TTO;CTG;9000;49500;203970690;
TTO;CTG;7000;21700;89417454;
TTO;CTG;4048;1;4230;
TTO;CTG;0;724;3079788;
TTO;CTG;33;60221;256068938;
TTO;CTG;760032;88504;384196385;
TTO;CTG;1;35320;149124218;
TTO;CTG;670;12864;54659136;
TTO;CTG;2332;52651;223716648;
TTO;CTG;688160;71685;314460485;
TTO;CTG;500;1664;7299402;
TTO;CTG;23250;95511;418974283;
TTO;CTG;530;2790;12238781;
TTO;CTG;5314;18053;79195531;
TTO;CTG;7604;27424;120301123;
TTO;CTG;26880;10339;43931260;
TTO;CTG;652000;32556;137487423;
TTO;CTG;2498;8221;36066153;
TTO;CTG;26672;52468;226198674;
TTO;CTG;245;30;127562;
TTO;CTG;264500;9963;42164640;
TTO;CTG;52000;41958;177372829;
TTO;CTG;3779;37052;156138797;
TTO;CTG;130500;7972;33595917;
TTO;CTG;102000;85676;362185865;
TTO;CTG;52000;81160;344848840;
TTO;CTG;16750;19081;81078355;
TTO;CTG;12614;14317;58037844;
TTO;CTG;52000;48398;205677464;
TTO;CTG;19178;22097;96932201;
TTO;CTG;1;30000;121824900;
TTO;CTG;126;35680;150622065;
TTO;CTG;5453;44844;196716258;
TTO;CTG;124;35133;148311445;
TTO;CTG;22226;38896;164429406;
TTO;CTG;3806;6734;28468935;
TTO;CTG;23625;62098;260910517;
TTO;CTG;25000;25600;105487872;
TTO;CTG;432000;66888;271151790;
TTO;CTG;25000;25600;106020608;
TTO;CTG;50000;51200;212041216;
TTO;CTG;25000;25600;106020608;
TTO;CTG;50000;51200;207552512;
TTO;CTG;50000;51200;213555456;
TTO;CTG;75000;76800;315817472;
TTO;CTG;50000;51200;207552512;
TTO;CTG;1110;10143;42743056;
TTO;CTG;0;1;4213;
TTO;CTG;9330;26178;108414354;
TTO;CTG;80;3904;16483683;
TTO;CTG;60;2518;10632837;
TTO;CTG;1040;41780;176370096;
TTO;CTG;403;2144;9071697;
TTO;CTG;17852;49155;207956903;
TTO;CTG;677;6822;28864182;
TTO;CTG;13698;34692;146772298;
TTO;CTG;11061;7444;30674101;
TTO;CTG;58892;38589;159626707;
TTO;CTG;158800;125769;529804440;
TTO;CTG;22500;14625;62141625;
TCA;CTG;30;14326;60351223;
TUR;CTG;32125;184336;774495671;
TUR;CTG;76890;312925;1324454759;
TUR;CTG;99360;180835;793262538;
TUR;CTG;1;5000;21136950;
TUR;CTG;163150;35893;150805516;
TUR;CTG;38396;164680;682012514;
TUR;CTG;10400;119600;524644536;
UKR;CTG;17915;144555;634115829;
UKR;CTG;8051;63605;257841431;
UKR;CTG;11239;60368;244717383;
UKR;CTG;1054;5000;20268800;
URY;CTG;24;55;227458;
URY;CTG;377;7888;32505098;
URY;CTG;220;3568;14703196;
URY;CTG;10500;23940;101076834;
URY;CTG;9989;58122;254962373;
URY;CTG;3078;6792;27533137;
URY;CTG;5979;18594;75376829;
URY;CTG;1164;4746;19239144;
URY;CTG;296;67871;281084320;
URY;CTG;4000;18464;78453536;
URY;CTG;861;7963;33701504;
URY;CTG;15860;12024;50651100;
URY;CTG;49680;24343;102545730;
URY;CTG;960;912;3841800;
URY;CTG;21000;14200;62291449;
URY;CTG;2485;15246;64451675;
URY;CTG;219210;15374;67441168;
URY;CTG;266850;18017;73036715;
URY;CTG;1476;18476;78107455;
URY;CTG;13632;27369;116375451;
URY;CTG;116;6470;27383371;
URY;CTG;57;1240;5251028;
URY;CTG;8;3328;14084673;
URY;CTG;2508;51084;216147719;
URY;CTG;186;2861;12103944;
URY;CTG;2976;22538;95362233;
URY;CTG;4;5;24727;
URY;CTG;1;2;11247;
URY;CTG;14;5;24348;
URY;CTG;0;0;4128;
URY;CTG;54489;15005;60935190;
URY;CTG;341750;19159;80995481;
URY;CTG;161500;2338;9886935;
URY;CTG;11750;1075;4546938;
URY;CTG;401825;6150;25999251;
URY;CTG;40;15;65905;
URY;CTG;1743;7067;28648205;
URY;CTG;514395;33919;137500620;
URY;CTG;371820;9356;37927302;
URY;CTG;177700;9266;37563923;
URY;CTG;2752200;35416;143571247;
URY;CTG;525;6558;26585247;
URY;CTG;15300;514;2084362;
URY;CTG;360000;2345;9509675;
URY;CTG;6;33;137787;
URY;CTG;176;1003;4066002;
URY;CTG;45000;2304;9341484;
URY;CTG;2;36569;155012625;
URY;CTG;223;909;3848384;
URY;CTG;300;2080;8803851;
URY;CTG;1066;4411;18670986;
URY;CTG;418075;26165;110731314;
URY;CTG;210400;5683;24054094;
URY;CTG;19500;355;1506158;
URY;CTG;1066010;15901;67295898;
URY;CTG;3500;914;3871067;
URY;CTG;81368;25403;105204870;
URY;CTG;632;2417;10603960;
URY;CTG;26;83;368435;
URY;CTG;424109;24838;108957747;
URY;CTG;493100;6566;28806055;
URY;CTG;149200;7384;32392150;
URY;CTG;1032020;15305;67141472;
URY;CTG;7000;1822;7995828;
URY;CTG;206;1916;8407955;
URY;CTG;58;334;1467820;
URY;CTG;33750;1958;8590220;
URY;CTG;30710;14344;58147538;
URY;CTG;1323;32978;144664852;
URY;CTG;539;13628;59783639;
URY;CTG;1811;13089;57419229;
URY;CTG;33;832;3653956;
URY;CTG;179;4935;21650272;
URY;CTG;23;277;1150406;
URY;CTG;535;27869;115418009;
URY;CTG;1970;4873;20080522;
URY;CTG;924;2933;12085902;
URY;CTG;1860;9736;40121487;
URY;CTG;2316;10528;43382217;
URY;CTG;2426;7565;31175869;
URY;CTG;209;1506;6207714;
URY;CTG;1133;4011;16528960;
URY;CTG;298;1096;4519578;
URY;CTG;160;37776;159131400;
VEN;CTG;1747;54405;231335381;
VEN;CTG;150;2494;10608581;
VEN;CTG;4524;56424;239924135;
VEN;CTG;192;48808;211514271;
VEN;CTG;142;17297;73121249;
VEN;CTG;7;30;127562;
VEN;CTG;2;10;42520;
VEN;CTG;7;30;128838;
VEN;CTG;2;1;4252;
VEN;CTG;100;1;4252;
VEN;CTG;12;3;16157;
VEN;CTG;100;1;4252;
VEN;CTG;26000;56940;241938060;
VEN;CTG;17000;49140;214220914;
VEN;CTG;8000;17920;78120448;
VEN;CTG;1300;17264;75260681;
VEN;CTG;7074;12836;54265145;
VEN;CTG;6088;80827;341688435;
VEN;CTG;17542;6315;27702898;
VEN;CTG;58;150;634108;
VEN;CTG;3300;33;139503;
VEN;CTG;10;0;422;
VEN;CTG;13;35;147958;
VEN;CTG;300;3;12682;
VEN;CTG;3400;86496;367788776;
VEN;CTG;35;234270;993035389;
VEN;CTG;1;37000;162306420;
VEN;CTG;16718;9195;40335865;
VEN;CTG;5115;24553;103667509;
VEN;CTG;3822;46657;196990897;
VEN;CTG;1006;4194;17707445;
VEN;CTG;47;99;417986;
VEN;CTG;20;145;614314;
VEN;CTG;25;77;325100;
VEN;CTG;150;6000;25328340;
VEN;CTG;2;2300;9692131;
VEN;CTG;7407;24575;104169908;
VEN;CTG;210;18372;77669413;
VEN;CTG;2;5040;21238408;
VEN;CTG;9;8595;36219072;
VEN;CTG;34;99234;418169099;
VEN;CTG;500;1652;7247464;
VEN;CTG;7460;4787;21001924;
VEN;CTG;27;465;2040849;
VEN;CTG;3000;6828;29956106;
VEN;CTG;8992;10466;45914599;
VEN;CTG;1000;7171;31459283;
VEN;CTG;37;5830;25574885;
VEN;CTG;12790;34516;146768540;
VEN;CTG;24;77611;329769393;
VEN;CTG;19081;566462;2391655234;
VEN;CTG;14004;147232;628165752;
VEN;CTG;1800;1422;6046471;
VEN;CTG;45100;30070;127860346;
VEN;CTG;32720;14086;59895790;
VEN;CTG;69;1092;4643282;
VEN;CTG;1800;2364;10051940;
VEN;CTG;3;2;9652;
VEN;CTG;1;0;3316;
VEN;CTG;3;1;6633;
VEN;CTG;0;0;1658;
VEN;CTG;156000;164238;697847262;
VEN;CTG;31112;39312;167161733;
VEN;CTG;18632;234619;991826479;
VEN;CTG;7;18817;79762440;
VEN;CTG;6;15936;67552009;
VEN;CTG;5;13536;57377073;
VEN;CTG;160;381022;1615095613;
VEN;CTG;22580;150479;643684282;
VEN;CTG;5375;19050;83049534;
VEN;CTG;309000;361384;1585270975;
VEN;CTG;15000;20894;91657155;
VEN;CTG;27000;33561;142260723;
VEN;CTG;8120;13816;58706053;
VEN;CTG;21658;71883;305432099;
VEN;CTG;18279;58495;256601887;
VEN;CTG;5153;12673;55594247;
VEN;CTG;1801;9711;41264036;
VEN;CTG;1491;7680;32635294;
VEN;CTG;9;2403;9901849;
VEN;CTG;30;23709;97696603;
VEN;CTG;12;31995;134780369;
VEN;CTG;2;96;408022;
VEN;CTG;43752;185545;784373825;
VEN;CTG;8336;35540;150243638;
VEN;CTG;57;2800;11819892;
VEN;CTG;24;456;1938953;
VEN;CTG;442;5345;23449110;
VEN;CTG;1173;4473;19621749;
VEN;CTG;7398;31769;135085327;
VEN;CTG;1206;26429;112382100;
VEN;CTG;43993;270219;1164644390;
VEN;CTG;16495;60649;266048297;
VEN;CTG;38786;241976;1053818886;
VEN;CTG;0;344;1509493;
VEN;CTG;2419;11752;49971199;
VEN;CTG;7424;32439;137934908;
VEN;CTG;4297;18949;80574426;
VEN;CTG;14504;36059;153328494;
VEN;CTG;881;4718;20064422;
VEN;CTG;5187;35594;151351442;
VEN;CTG;614;3598;15300635;
VEN;CTG;525;2787;11853338;
VEN;CTG;1444;6431;27348762;
VEN;CTG;1716;3898;16575114;
VEN;CTG;1;5100;21491247;
VEN;CTG;4;41670;175596129;
VEN;CTG;2;111420;485724347;
VEN;MAI;189000;224640;927182486;
VEN;MAI;162000;200610;829061268;
VEN;MAI;81000;95850;402633428;
VEN;MAI;27000;34020;144656101;
VEN;MAI;216950;252282;1053941097;
VEN;MAI;166000;204958;853451120;
VEN;MAI;62000;94946;395152062;
VEN;MAI;63000;100649;428905371;
VEN;MAI;83143;268377;1145644104;
VEN;MAI;884;2413;10219981;
VEN;MAI;16;39270;165421890;
VEN;MAI;29;66004;270587707;
VEN;MAI;4;10722;43464414;
VEN;MAI;168;492410;2041394806;
VEN;MAI;50;1867;7734948;
VEN;MAI;2000;6246;25867371;
VEN;MAI;5000;11838;49412273;
VEN;MAI;52500;53805;225196979;
VEN;MAI;1833;4126;17021349;
VEN;MAI;30728;15463;62796634;
VEN;MAI;472633;34886;144866022;
VEN;MAI;239500;3762;15768623;
VEN;MAI;100160;3833;16149086;
VEN;MAI;2050700;27082;113598027;
VEN;MAI;1200;25;108305;
VEN;MAI;42;285;1206359;
VEN;MAI;6100;231;980289;
VEN;MAI;94500;110973;473688147;
VEN;MAI;40500;49786;206168342;
VEN;MAI;1500;4380;18139463;
VEN;MAI;516;1230;5231006;
VEN;MAI;80960;4858;20651333;
VEN;MAI;100;5;22068;
VEN;MAI;48500;1382;5877153;
VEN;MAI;510675;11645;49497634;
VEN;MAI;76;579;2460298;
VEN;MAI;19400;646;2747651;
VEN;MAI;0;68;280202;
VNM;CTG;127;7500;31660425;
VNM;CTG;26000;121680;512755869;
VNM;CTG;28570;130564;550196571;
VNM;CTG;23;12235;51542043;
VNM;CTG;236;41065;174485609;
VNM;CTG;237;42271;177602874;
VNM;CTG;113;94528;397165168;
VNM;CTG;27381;144066;606881395;
XCF;CTG;750;3483;14425221;
